MatchId,Season,Home_id,Away_id,Date,Score_home,Score_away,1xBet_H,1xBet_A,bet-at-home_H,bet-at-home_A,bet365_H,bet365_A,bwin_H,bwin_A,Coolbet_H,Coolbet_A,Pinnacle_H,Pinnacle_A,Unibet_H,Unibet_A,William Hill_H,William Hill_A,BetJoe_H,BetJoe_A
806,2018,Chinatrust Brothers,Uni Lions,2018-06-10,6,8,2.45,1.56,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
807,2018,Fubon Guardians,Rakuten Monkeys,2018-06-10,1,12,2.36,1.6,2.02,1.7,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
808,2018,Chinatrust Brothers,Uni Lions,2018-06-09,11,0,2.41,1.58,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
809,2018,Fubon Guardians,Rakuten Monkeys,2018-06-09,5,4,2.26,1.65,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
810,2018,Chinatrust Brothers,Uni Lions,2018-06-08,7,10,3.06,1.38,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
811,2018,Fubon Guardians,Rakuten Monkeys,2018-06-08,5,1,2.04,1.78,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
812,2018,Chinatrust Brothers,Rakuten Monkeys,2018-06-07,6,9,2.9,1.42,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
813,2018,Fubon Guardians,Uni Lions,2018-06-07,4,2,2.79,1.45,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
814,2018,Chinatrust Brothers,Rakuten Monkeys,2018-06-05,9,4,2.81,1.44,2.4,1.5,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
815,2018,Fubon Guardians,Chinatrust Brothers,2018-06-03,1,3,1.73,2.12,1.65,2.1,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
816,2018,Rakuten Monkeys,Uni Lions,2018-06-03,8,2,1.81,2.02,1.95,1.75,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
817,2018,Fubon Guardians,Chinatrust Brothers,2018-06-02,4,2,1.68,2.2,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
818,2018,Rakuten Monkeys,Uni Lions,2018-06-02,10,9,1.56,2.44,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
819,2018,Fubon Guardians,Chinatrust Brothers,2018-06-01,8,3,1.74,2.1,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
820,2018,Rakuten Monkeys,Uni Lions,2018-06-01,2,5,2.14,1.71,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
821,2018,Rakuten Monkeys,Fubon Guardians,2018-05-31,5,6,1.48,2.69,1.45,2.55,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
