MatchId,Season,Home_id,Away_id,Date,Score_home,Score_away,Unibet_H,Unibet_A,bet-at-home_H,bet-at-home_A,bet365_H,bet365_A,bwin_H,bwin_A,Pinnacle_H,Pinnacle_A,William Hill_H,William Hill_A,Marathonbet_H,Marathonbet_A,1xBet_H,1xBet_A,Coolbet_H,Coolbet_A,Betago_H,Betago_A
38,2007-2008,Besiktas,Trabzonspor,2008-04-16,84,72,1.03,16.0,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
39,2007-2008,Kepez Bld.,Fenerbahce,2008-04-16,74,85,3.25,1.349948078920041,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
40,2007-2008,Darussafaka,Oyak Renault,2008-04-13,73,75,1.28,4.272363150867824,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
41,2007-2008,Ankara Kolejliler,Antalya BB,2008-12-04,72,77,1.67,2.329474124703585,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
42,2007-2008,Kepez Bld.,Turk Telekom,2008-12-04,78,93,2.8,1.453790238836968,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
43,2007-2008,Mersin BSB,Anadolu Efes,2008-12-04,76,78,3.25,1.349948078920041,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
44,2007-2008,Pinar Karsiyaka,Bandirma,2008-11-04,76,78,1.28,4.272363150867824,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
45,2007-2008,Fenerbahce,Besiktas,2008-06-04,75,68,1.7,2.269692923898531,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
46,2007-2008,Bandirma,Ankara Kolejliler,2008-06-04,85,86,1.33,3.7666383460775976,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
47,2007-2008,Beykozspor,Kepez Bld.,2008-06-04,87,86,1.9,1.9730010384215988,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
48,2007-2008,Konyaspor,Darussafaka,2008-06-04,77,104,1.67,2.329474124703585,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
49,2007-2008,Anadolu Efes,Pinar Karsiyaka,2008-06-04,77,81,1.1,10.280373831775695,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
50,2007-2008,Darussafaka,Turk Telekom,2008-03-30,86,82,2.8,1.453790238836968,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
51,2007-2008,Pinar Karsiyaka,Oyak Renault,2008-03-30,78,65,1.13,8.123652048885695,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
52,2007-2008,Besiktas,Antalya BB,2008-03-30,86,71,1.09,11.318795430944956,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
53,2007-2008,Ankara Kolejliler,Anadolu Efes,2008-03-30,54,72,4.2,1.2266355140186915,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
54,2007-2008,Trabzonspor,Bandirma,2008-03-30,69,77,1.52,2.731847591660676,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
55,2007-2008,Galatasaray,Beykozspor,2008-03-30,83,77,1.03,15.0,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
56,2007-2008,Mersin BSB,Konyaspor,2008-03-29,112,104,1.42,3.1597685803293283,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
57,2007-2008,Fenerbahce,Galatasaray,2008-03-26,76,72,1.33,3.7666383460775976,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
58,2007-2008,Kepez Bld.,Besiktas,2008-03-26,62,66,3.6,1.2940330697340043,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
59,2007-2008,Oyak Renault,Ankara Kolejliler,2008-03-26,63,68,1.67,2.329474124703585,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
60,2007-2008,Bandirma,Antalya BB,2008-03-26,80,78,1.67,2.329474124703585,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
61,2007-2008,Beykozspor,Darussafaka,2008-03-26,80,85,1.67,2.329474124703585,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
62,2007-2008,Anadolu Efes,Trabzonspor,2008-03-26,86,69,1.03,15.0,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
63,2007-2008,Konyaspor,Pinar Karsiyaka,2008-03-26,98,97,2.2,1.7133956386292837,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
64,2007-2008,Turk Telekom,Mersin BSB,2008-03-26,82,85,1.08,12.616822429906525,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
65,2007-2008,Trabzonspor,Oyak Renault,2008-03-16,60,65,1.42,3.1597685803293283,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
66,2007-2008,Antalya BB,Anadolu Efes,2008-03-16,77,82,2.2,1.7133956386292837,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
67,2007-2008,Darussafaka,Fenerbahce,2008-03-15,78,90,2.8,1.453790238836968,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
68,2007-2008,Ankara Kolejliler,Konyaspor,2008-03-15,83,78,1.33,3.7666383460775976,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
69,2007-2008,Pinar Karsiyaka,Turk Telekom,2008-03-15,93,96,2.2,1.7133956386292837,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
70,2007-2008,Mersin BSB,Beykozspor,2008-03-15,75,59,1.33,3.7666383460775976,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
71,2007-2008,Besiktas,Bandirma,2008-03-15,108,89,1.13,8.123652048885695,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
72,2008-2009,Fenerbahce,Anadolu Efes,2009-06-17,76,79,1.55,2.29,1.5,2.35,1.5,2.5,1.55,2.29,1.49,2.75,1.5,2.4,Na,Na,Na,Na,Na,Na,Na,Na
73,2008-2009,Anadolu Efes,Fenerbahce,2009-06-14,74,68,1.3,3.2,1.45,2.5,1.33,3.0,1.45,2.54,1.56,2.57,1.4,2.7,Na,Na,Na,Na,Na,Na,Na,Na
74,2008-2009,Fenerbahce,Anadolu Efes,2009-11-06,68,77,1.55,2.29,1.45,2.5,1.57,2.25,1.45,2.54,1.58,2.59,1.5,2.4,Na,Na,Na,Na,Na,Na,Na,Na
75,2008-2009,Fenerbahce,Anadolu Efes,2009-09-06,91,98,1.5,2.4,1.4,2.35,1.5,2.5,1.4,2.7,1.55,2.64,1.45,2.54,Na,Na,Na,Na,Na,Na,Na,Na
76,2008-2009,Anadolu Efes,Fenerbahce,2009-06-06,67,70,1.3,3.2,1.3,3.2,1.33,3.0,1.3,3.2,1.4,3.31,1.35,2.9,Na,Na,Na,Na,Na,Na,Na,Na
77,2008-2009,Anadolu Efes,Fenerbahce,2009-04-06,60,68,1.25,3.55,1.25,3.0,1.25,3.75,1.25,3.55,1.28,3.81,1.33,3.0,Na,Na,Na,Na,Na,Na,Na,Na
78,2008-2009,Fenerbahce,Turk Telekom,2009-05-31,70,57,1.12,5.25,1.14,4.0,1.13,5.0,1.14,5.25,1.21,5.35,1.18,4.25,Na,Na,Na,Na,Na,Na,Na,Na
79,2008-2009,Galatasaray,Anadolu Efes,2009-05-30,78,90,Na,Na,2.75,1.3,3.2,1.3,3.2,1.3,3.45,1.35,3.0,1.33,Na,Na,Na,Na,Na,Na,Na,Na
80,2008-2009,Turk Telekom,Fenerbahce,2009-05-28,79,85,2.1,1.65,1.9,1.6,2.2,1.61,2.1,1.65,2.25,1.74,2.04,1.68,Na,Na,Na,Na,Na,Na,Na,Na
81,2008-2009,Anadolu Efes,Galatasaray,2009-05-27,103,77,Na,Na,1.1,4.8,1.15,5.0,Na,Na,1.15,6.94,1.12,5.25,Na,Na,Na,Na,Na,Na,Na,Na
82,2008-2009,Turk Telekom,Fenerbahce,2009-05-26,81,86,2.0,1.72,1.75,1.75,Na,Na,Na,Na,2.0,1.89,1.8,1.9,Na,Na,Na,Na,Na,Na,Na,Na
83,2008-2009,Besiktas,Galatasaray,2009-05-23,102,115,1.4,2.75,1.4,2.7,1.4,2.75,1.4,2.7,1.43,3.1,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
84,2008-2009,Besiktas,Galatasaray,2009-05-21,113,71,1.65,2.1,1.65,2.0,1.66,2.1,1.65,2.1,1.71,2.38,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
85,2008-2009,Mersin BSB,Turk Telekom,2009-05-19,90,98,2.1,1.65,2.0,1.65,2.1,1.66,2.2,1.6,2.15,1.8,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
86,2008-2009,Galatasaray,Besiktas,2009-05-18,80,66,1.3,3.2,Na,Na,1.28,3.25,1.28,3.3,1.36,3.53,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
87,2008-2009,Darussafaka,Anadolu Efes,2009-05-18,60,87,6.75,1.07,6.0,1.05,8.0,1.07,7.55,1.05,10.0,1.11,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
88,2008-2009,Mersin BSB,Turk Telekom,2009-05-17,104,103,2.1,1.65,2.0,1.55,2.1,1.66,2.2,1.6,2.38,1.7,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
89,2008-2009,Antalya BB,Fenerbahce,2009-05-17,74,92,3.2,1.3,3.0,1.25,3.5,1.25,3.55,1.25,4.13,1.3,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
90,2008-2009,Galatasaray,Besiktas,2009-05-16,84,74,1.3,3.2,1.3,2.75,1.25,3.25,1.35,2.95,1.38,3.32,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
91,2008-2009,Anadolu Efes,Darussafaka,2009-05-15,76,47,1.02,10.0,1.02,8.0,1.04,13.0,1.01,11.0,1.06,14.77,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
92,2008-2009,Fenerbahce,Antalya BB,2009-05-14,89,63,1.07,7.75,1.05,6.0,1.07,8.0,1.05,7.55,1.09,9.0,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
93,2008-2009,Turk Telekom,Mersin BSB,2009-05-14,80,78,1.2,4.0,1.14,4.0,1.2,4.0,1.14,4.65,1.29,4.33,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
94,2008-2009,Mersin BSB,Anadolu Efes,2009-09-05,77,84,5.25,1.12,5.0,1.14,5.0,1.13,5.75,1.1,6.05,1.17,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
95,2008-2009,Antalya BB,Bandirma,2009-09-05,99,93,1.3,3.2,1.3,3.2,1.25,3.5,1.3,3.2,1.34,3.59,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
96,2008-2009,Aliaga Petkim,Erdemirspor,2009-09-05,86,81,1.65,2.1,1.65,2.0,1.66,2.1,1.65,2.1,1.65,2.46,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
97,2008-2009,Darussafaka,Konyaspor,2009-09-05,82,74,1.12,5.25,1.14,5.0,1.15,4.33,1.12,5.25,1.19,5.8,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
98,2008-2009,Fenerbahce,Pinar Karsiyaka,2009-09-05,93,63,1.03,9.0,1.05,8.5,1.04,11.0,1.05,7.55,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
99,2008-2009,Oyak Renault,Kepez Bld.,2009-09-05,84,91,1.2,4.0,1.2,4.2,1.2,4.0,1.2,4.0,1.25,4.5,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
100,2008-2009,Turk Telekom,Galatasaray,2009-09-05,83,75,1.4,2.7,1.35,2.9,1.3,3.25,1.35,2.95,1.4,3.46,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
101,2008-2009,Besiktas,Ankara Kolejliler,2009-08-05,101,76,1.01,11.0,1.01,12.0,1.02,15.0,1.01,11.0,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
102,2008-2009,Bandirma,Darussafaka,2009-03-05,93,95,1.4,2.75,1.35,2.9,1.4,2.75,1.35,2.95,1.43,3.28,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
103,2008-2009,Galatasaray,Aliaga Petkim,2009-03-05,84,59,1.05,7.75,1.05,8.5,1.07,8.0,1.05,7.55,1.11,8.25,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
104,2008-2009,Kepez Bld.,Mersin BSB,2009-03-05,91,82,1.72,2.0,1.75,1.85,1.72,2.0,1.7,2.02,1.72,2.25,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
105,2008-2009,Konyaspor,Turk Telekom,2009-03-05,65,84,3.55,1.25,3.2,1.3,3.2,1.3,3.3,1.3,3.8,1.34,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
106,2008-2009,Erdemirspor,Fenerbahce,2009-02-05,75,81,4.75,1.14,4.2,1.2,5.0,1.13,4.65,1.14,5.0,1.23,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
107,2008-2009,Anadolu Efes,Antalya BB,2009-02-05,97,89,1.07,6.75,1.05,8.5,1.04,11.0,1.05,7.55,1.07,11.0,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
108,2008-2009,Pinar Karsiyaka,Besiktas,2009-02-05,87,89,1.85,1.85,1.7,1.95,1.72,2.0,1.85,1.85,1.89,2.02,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
109,2008-2009,Ankara Kolejliler,Oyak Renault,2009-01-05,67,82,4.0,1.2,5.0,1.14,5.0,1.13,Na,Na,5.39,1.2,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
110,2008-2009,Aliaga Petkim,Konyaspor,2009-04-26,60,50,2.0,1.72,1.85,1.75,2.0,1.72,1.95,1.75,2.1,1.85,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
111,2008-2009,Kepez Bld.,Anadolu Efes,2009-04-26,79,90,5.25,1.12,5.0,1.14,5.5,1.12,5.25,1.14,7.35,1.13,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
112,2008-2009,Turk Telekom,Bandirma,2009-04-26,93,79,1.25,3.55,1.2,4.2,1.2,4.0,1.2,4.0,1.28,4.26,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
113,2008-2009,Mersin BSB,Ankara Kolejliler,2009-04-25,116,70,1.05,7.75,1.05,8.0,1.08,7.0,1.07,6.75,1.1,9.0,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
114,2008-2009,Oyak Renault,Pinar Karsiyaka,2009-04-25,93,94,1.4,2.75,1.4,2.7,1.4,2.75,1.45,2.65,1.47,2.92,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
115,2008-2009,Darussafaka,Antalya BB,2009-04-25,75,71,1.85,1.85,1.85,1.75,1.8,1.9,1.8,1.9,1.9,2.02,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
116,2008-2009,Besiktas,Erdemirspor,2009-04-25,99,77,1.25,3.55,1.3,3.2,1.25,3.5,1.25,3.55,1.37,3.52,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
117,2008-2009,Fenerbahce,Galatasaray,2009-04-24,89,62,1.25,3.55,1.25,3.6,1.25,3.5,1.25,3.75,1.3,4.01,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
118,2008-2009,Ankara Kolejliler,Kepez Bld.,2009-04-19,91,80,4.0,1.25,3.6,1.25,3.25,1.28,3.3,1.3,4.28,1.27,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
119,2008-2009,Bandirma,Aliaga Petkim,2009-04-19,79,70,1.12,6.2,1.14,5.0,1.13,5.0,1.1,5.75,1.13,7.55,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
120,2008-2009,Erdemirspor,Oyak Renault,2009-04-19,79,77,1.4,2.95,1.4,2.7,1.4,2.75,1.4,2.7,1.43,3.0,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
121,2008-2009,Galatasaray,Besiktas,2009-04-18,111,94,1.4,2.95,1.4,2.7,1.5,2.5,1.4,2.7,1.45,3.0,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
122,2008-2009,Pinar Karsiyaka,Mersin BSB,2009-04-18,74,82,1.5,2.6,1.45,2.5,1.5,2.5,1.5,2.4,1.6,2.65,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
123,2008-2009,Antalya BB,Turk Telekom,2009-04-18,84,79,2.15,1.7,2.1,1.6,2.37,1.53,2.1,1.65,2.37,1.68,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
124,2008-2009,Darussafaka,Anadolu Efes,2009-04-17,78,92,6.25,1.12,6.2,1.1,6.0,1.11,5.75,1.12,6.47,1.17,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
125,2008-2009,Konyaspor,Fenerbahce,2009-04-17,53,97,4.5,1.2,3.6,1.25,4.0,1.2,3.55,1.25,4.5,1.27,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
126,2008-2009,Aliaga Petkim,Antalya BB,2009-12-04,91,100,2.15,1.7,2.0,1.65,2.1,1.66,1.95,1.75,2.06,1.88,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
127,2008-2009,Oyak Renault,Galatasaray,2009-12-04,81,69,2.15,1.7,2.1,1.6,2.1,1.66,2.1,1.65,2.33,1.73,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
128,2008-2009,Mersin BSB,Erdemirspor,2009-11-04,79,83,1.3,3.5,1.25,3.6,1.25,3.5,1.25,3.55,1.35,3.6,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
129,2008-2009,Besiktas,Konyaspor,2009-11-04,90,83,1.12,6.25,1.1,6.2,1.13,5.0,1.1,5.75,1.17,6.2,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
130,2008-2009,Kepez Bld.,Pinar Karsiyaka,2009-11-04,78,76,1.6,2.35,1.6,2.1,1.61,2.2,1.6,2.2,1.63,2.5,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
131,2008-2009,Fenerbahce,Bandirma,2009-10-04,81,82,1.02,10.0,1.02,10.0,1.04,11.0,1.03,9.0,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
132,2008-2009,Anadolu Efes,Ankara Kolejliler,2009-10-04,106,67,1.01,20.0,1.01,12.0,Na,Na,1.01,11.0,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
133,2008-2009,Turk Telekom,Darussafaka,2009-10-04,73,77,1.05,7.75,1.05,8.5,1.07,8.0,1.05,7.55,1.11,8.25,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
134,2008-2009,Turk Telekom,Anadolu Efes,2009-06-04,69,82,2.15,1.7,1.95,1.7,2.1,1.66,2.1,1.65,2.15,1.73,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
135,2008-2009,Darussafaka,Aliaga Petkim,2009-05-04,73,63,1.3,3.5,1.35,2.9,1.33,3.0,1.35,2.95,1.39,3.34,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
136,2008-2009,Bandirma,Besiktas,2009-05-04,74,86,2.15,1.7,1.95,1.7,2.2,1.61,2.02,1.7,2.29,1.71,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
137,2008-2009,Erdemirspor,Kepez Bld.,2009-04-04,89,83,Na,Na,1.3,3.2,1.3,3.2,1.25,3.55,1.35,3.59,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
138,2008-2009,Konyaspor,Oyak Renault,2009-04-04,91,83,Na,Na,1.55,2.2,1.53,2.37,1.5,2.4,1.6,2.58,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
139,2008-2009,Galatasaray,Mersin BSB,2009-04-04,86,85,Na,Na,1.35,2.9,1.33,3.0,1.3,3.2,1.43,3.15,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
140,2008-2009,Pinar Karsiyaka,Ankara Kolejliler,2009-04-04,66,52,Na,Na,1.05,8.5,Na,Na,1.05,7.55,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
141,2008-2009,Antalya BB,Fenerbahce,2009-03-04,68,87,Na,Na,2.5,1.45,Na,Na,2.7,1.4,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
142,2008-2009,Fenerbahce,Darussafaka,2009-03-29,101,78,1.02,14.0,1.02,10.0,1.03,12.0,1.03,9.0,1.07,11.5,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
143,2008-2009,Mersin BSB,Konyaspor,2009-03-28,89,75,1.3,3.5,1.3,3.2,1.25,3.5,1.3,3.2,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
144,2008-2009,Oyak Renault,Bandirma,2009-03-28,92,86,1.4,2.95,1.45,2.5,1.4,2.75,1.4,2.7,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
145,2008-2009,Besiktas,Antalya BB,2009-03-28,84,92,1.3,3.5,1.25,3.6,1.22,3.75,1.25,3.55,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
146,2008-2009,Anadolu Efes,Pinar Karsiyaka,2009-03-28,84,60,1.05,10.0,1.05,8.5,1.04,11.0,1.05,7.55,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
147,2008-2009,Ankara Kolejliler,Erdemirspor,2009-03-28,68,72,2.0,1.82,1.8,1.8,Na,Na,1.85,1.85,1.95,1.95,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
148,2008-2009,Kepez Bld.,Galatasaray,2009-03-28,75,69,2.6,1.5,2.7,1.4,2.62,1.44,2.7,1.4,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
149,2008-2009,Aliaga Petkim,Turk Telekom,2009-03-28,69,70,4.5,1.2,4.2,1.2,4.0,1.2,4.0,1.2,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
150,2008-2009,Aliaga Petkim,Anadolu Efes,2009-03-22,75,81,8.25,1.07,6.2,1.1,7.0,1.1,6.35,1.08,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
151,2008-2009,Bandirma,Mersin BSB,2009-03-22,80,95,1.5,2.6,1.5,2.35,1.5,2.5,1.5,2.4,1.49,2.79,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
152,2008-2009,Konyaspor,Kepez Bld.,2009-03-22,78,71,1.4,2.95,1.4,2.7,1.44,2.62,1.4,2.7,1.49,2.96,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
153,2008-2009,Galatasaray,Ankara Kolejliler,2009-03-22,63,74,1.04,11.0,1.02,10.0,1.04,12.0,1.03,9.0,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
154,2008-2009,Erdemirspor,Pinar Karsiyaka,2009-03-21,82,81,Na,Na,1.55,2.2,1.5,2.5,1.5,2.4,1.53,2.7,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
155,2008-2009,Antalya BB,Oyak Renault,2009-03-21,76,80,Na,Na,1.3,3.2,1.3,3.2,1.25,3.55,1.31,3.97,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
156,2008-2009,Darussafaka,Besiktas,2009-03-21,79,86,Na,Na,2.2,1.55,2.2,1.61,2.2,1.6,2.36,1.67,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
157,2008-2009,Turk Telekom,Fenerbahce,2009-03-21,87,78,Na,Na,1.65,2.0,2.0,1.72,1.95,1.75,2.1,1.83,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
158,2008-2009,Anadolu Efes,Erdemirspor,2009-03-15,87,70,1.04,11.0,1.02,10.0,1.05,10.0,1.03,9.0,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
159,2008-2009,Besiktas,Turk Telekom,2009-03-15,84,96,1.6,2.35,1.55,2.2,1.57,2.25,1.6,2.2,1.64,2.42,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
160,2008-2009,Fenerbahce,Aliaga Petkim,2009-03-14,103,76,Na,Na,1.02,10.0,Na,Na,1.03,9.0,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
161,2008-2009,Mersin BSB,Antalya BB,2009-03-14,77,85,Na,Na,1.45,2.5,1.4,2.75,1.5,2.4,1.51,2.85,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
162,2008-2009,Oyak Renault,Darussafaka,2009-03-14,77,73,Na,Na,1.5,2.35,1.5,2.5,1.45,2.54,1.49,2.83,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
163,2008-2009,Ankara Kolejliler,Konyaspor,2009-03-14,69,72,Na,Na,Na,Na,1.66,2.1,1.68,2.04,1.76,2.25,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
164,2008-2009,Kepez Bld.,Bandirma,2009-03-14,89,77,Na,Na,1.75,1.85,1.8,1.9,1.85,1.85,1.85,2.08,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
165,2008-2009,Pinar Karsiyaka,Galatasaray,2009-03-14,87,83,Na,Na,2.5,1.45,2.75,1.4,2.4,1.5,2.87,1.49,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
166,2008-2009,Bandirma,Ankara Kolejliler,2009-08-03,85,80,1.05,8.25,1.05,8.5,1.08,7.0,1.05,7.55,1.1,9.1,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
167,2008-2009,Fenerbahce,Anadolu Efes,2009-08-03,84,80,2.15,1.7,2.0,1.65,2.0,1.72,2.02,1.7,2.13,1.81,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
168,2008-2009,Darussafaka,Mersin BSB,2009-07-03,68,72,1.5,2.6,1.45,2.5,1.5,2.5,1.45,2.54,1.53,2.75,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
169,2008-2009,Antalya BB,Kepez Bld.,2009-07-03,92,89,1.28,4.0,1.25,3.6,1.22,3.75,1.3,3.2,1.34,3.78,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
170,2008-2009,Galatasaray,Erdemirspor,2009-07-03,73,71,1.2,4.5,1.2,4.5,1.15,4.33,1.14,4.65,1.25,4.99,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
